Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2018","2018","1000 ha","6723","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2018","2018","1000 ha","2437","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2018","2018","1000 ha","3245","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2019","2019","1000 ha","6914.183","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2019","2019","1000 ha","2414.887","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2019","2019","1000 ha","3791.892","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2020","2020","1000 ha","7199.414","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2020","2020","1000 ha","2185.156","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2020","2020","1000 ha","3133.8","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2021","2021","1000 ha","7192.812","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2021","2021","1000 ha","2168.6225","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2021","2021","1000 ha","3041.5964","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2022","2022","1000 ha","7084.477","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2022","2022","1000 ha","2386.644","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2022","2022","1000 ha","3529.661","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2023","2023","1000 ha","7084.477","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2023","2023","1000 ha","2399.59","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2023","2023","1000 ha","3603.49","A","Cifra oficial",""
